#Macho_id CAR_Sigma_B CAR_mean_B CAR_tau_B max_loglik_B fit_B CAR_Sigma_R CAR_mean_R CAR_Tau_R max_loglik_R fit_R Sigma_B Eta_B Con_B stetson_L_B CuSum_B B-R_B Period_B Period_SNR_B stetson_K_AC_B N_above_4_B N_below_4_B label Sigma_R Eta_R Con_R stetson_L_R CuSum_R B-R_R Period_R Period_SNR_R stetson_K_AC_R N_above_4_R N_below_4_R label
1.3441.1726 -4.826999e-03 -4.487263e+00 7.161819e+01 -6.205019e+02 4.433234e+00 1.034662e-01 -4.167476e+00 5.527831e+00 -2.573040e+01 1.186696e+01 0.0858792306494 0.844929084783 0.0111095485867 0.00209326104473 0.0833370905048 0.160814606742 0.00726173693703 0.00323128708637 0.375137161959 0.00220750551876 0.0 2 0.188132534684 0.804899669353 0.0284804475924 0.00265092884341 0.00868608934112 0.160814606742 0.000121752519164 0.00673303134728 0.419763461685 0.00258397932817 0.0 2
1.3441.1727 1.974143e-01 -4.762497e+00 6.036520e-01 -5.191058e+02 2.436298e+03 5.963537e-02 -4.408212e+00 1.696119e+00 -3.171194e+02 1.561867e+02 0.0774463486463 0.741383730109 0.0 0.00247000697712 0.0800137298244 0.151451310861 0.000422625593391 0.018626166342 0.353996603456 0.0 0.00211193241816 2 0.134335851036 0.811463319705 0.00983475151067 0.00333428176521 0.0543282357956 0.151451310861 0.000260895226962 0.0107236496804 0.447168479429 0.0 0.0 2
1.3441.1728 -1.777028e-03 -4.474232e+00 2.892849e+02 -5.311249e+02 4.007200e+00 -4.255068e-03 -4.320565e+00 7.034637e+01 -3.055262e+02 3.834909e+00 0.098781859042 0.890342379299 0.0 0.00158528638335 0.0532999075704 0.198267790262 1.99355532333e-05 0.00527738429238 0.368348010995 0.00220750551876 0.0 2 0.150775464711 0.796883593458 0.0 0.00236189724315 0.0719848617976 0.198267790262 0.000151390324349 0.0128303293576 0.436287003354 0.0 0.0 2
1.3441.1729 -1.124970e+00 -4.322441e+00 1.775023e-02 -2.136576e+02 1.954489e+05 -6.221679e-03 -4.300386e+00 4.835403e+01 -2.981673e+02 2.856911e+00 0.125193186372 0.855391925453 0.0 0.00168332242435 0.0440992249282 0.234550561798 0.00199456150536 0.0039491224714 0.35787255228 0.00220750551876 0.0 2 0.141866391254 0.78708310635 0.00943396226415 0.0025106946267 0.0257830471573 0.234550561798 2.65128793957e-05 0.00652439688273 0.442179277985 0.0 0.0 2
1.3441.173 -7.671358e-03 -5.954055e+00 8.856706e+01 -9.964604e+02 1.434467e+00 1.807232e-09 -6.550539e+00 1.189461e+01 -8.267602e+02 8.213672e-01 0.0423820359183 0.767550462682 0.0 0.00242931589151 0.10884465833 0.374531835206 0.000949701629348 0.0980524549694 0.44454365946 0.0 0.00105596620908 2 0.0305106886072 0.755244321412 0.0 0.00316082898608 0.131877102742 0.374531835206 0.000437950702801 0.0124344684675 0.468151902241 0.0 0.0 2
1.3441.1730 2.599906e-01 -4.062106e+00 2.288139e+00 4.842308e+02 3.577316e+01 2.108006e-01 -3.862936e+00 1.124640e+01 5.598487e+02 2.263617e+01 0.245040901905 0.785880502179 0.0424464941345 0.003634017159 0.0931991203479 0.198501872659 0.000949361224536 0.0297216818275 0.422194174543 0.0 0.0 2 0.610651429007 0.616162406786 0.123752424616 0.00434232386775 0.141190858244 0.198501872659 0.994163061005 0.0227127131598 0.679237673685 0.00258397932817 0.00114155251142 2
1.3441.1731 1.546850e+00 -4.420957e+00 1.682691e-02 -1.279304e+02 2.917054e+05 2.426658e+00 -4.319827e+00 1.072104e-02 -1.124043e-01 9.889312e+05 0.124215703668 0.816948897264 0.00552950234479 0.00254959325403 0.098826617448 0.211610486891 3.44901845919e-05 0.00796508624337 0.33131928275 0.00220750551876 0.0 2 0.194255214899 0.825339153106 0.0 0.00323314938076 0.0555350585207 0.211610486891 1.4751158935e-05 0.0113005938165 0.409725368013 0.0 0.0 2
1.3441.1732 3.011393e-01 -4.105901e+00 9.065812e-01 3.662697e+02 7.240829e+01 -3.888034e-01 -4.565676e+00 1.734398e+00 5.186471e+02 2.404141e+01 0.209162930277 0.821245165489 0.0 0.00398862593156 0.0711257933181 0.333099250936 9.6746338548e-05 0.00272132714028 0.369126045097 0.0 0.0 2 0.465962747638 0.730662531041 0.0112712882482 0.00518236673903 0.0483573198756 0.333099250936 0.000438143730424 0.0104637773262 0.469755914402 0.0 0.0 2
1.3441.1733 7.964936e-02 -4.459918e+00 2.214420e+00 -4.497673e+02 8.097383e+01 -8.634569e-04 -4.299772e+00 4.105296e+03 -2.658560e+02 4.220332e+00 0.0952551258011 0.872376245539 0.0115311633338 0.00182913875395 0.0363920940419 0.194990636704 0.00112200029746 0.00410988108918 0.358340060261 0.0 0.0 2 0.165303440159 0.859474463856 0.0192912433478 0.00275323564713 0.0442139500173 0.194990636704 0.000109666970901 0.00504739775221 0.421068928535 0.0 0.0 2
1.3441.1734 -1.690643e-01 -3.966745e+00 1.095867e+00 3.346549e+01 4.552556e+01 -2.686909e-01 -4.294818e+00 2.556035e-01 -4.852958e+01 3.079871e+03 0.176438175939 0.819572719518 0.0292722691567 0.0025814569972 0.0566375581655 0.315308988764 0.000183774636953 0.00446383863494 0.385166909738 0.00441501103753 0.0 2 0.214572852747 0.762391905291 0.0 0.00343939869209 0.0547886612515 0.315308988764 0.00142465017091 0.00522894839994 0.416889485932 0.0 0.0 2
1.3441.1735 -8.424403e-03 -4.526887e+00 2.754088e+01 -6.117622e+02 4.536631e+00 -2.618358e-02 -4.310020e+00 2.311197e+00 -3.065628e+02 3.843349e+01 0.0907621580081 0.841227919201 0.0 0.00145502695691 0.042147848795 0.183988764045 0.00226201767449 0.00314674649771 0.360058100669 0.0 0.00105596620908 2 0.165549819695 0.867714852278 0.0 0.00223362995127 0.0447586764401 0.183988764045 0.000151446040005 0.00684482628678 0.403239934351 0.00258397932817 0.0 2
1.3441.1736 -1.632930e-01 -3.705121e+00 1.453454e+00 3.137757e+02 4.580117e+01 -1.650040e-01 -4.364396e+00 7.217584e-01 -1.382442e+02 1.034203e+03 0.240860189212 0.791356015367 0.0236917079022 0.00204941180485 0.0712049476032 0.398174157303 0.000230685664296 0.00635213818776 0.425314822799 0.0 0.0 2 0.179423138759 0.832720943949 0.0190470503941 0.00287694619606 0.0579425629684 0.398174157303 0.000285695844434 0.00646329201399 0.450606693924 0.0 0.0 2
1.3441.1737 2.645582e-01 -4.372126e+00 1.451250e+00 1.355506e+02 1.958239e+02 4.441322e+00 -4.245810e+00 5.582281e-03 9.031292e+01 3.546405e+06 0.156839577831 0.688570805806 0.0115861259808 0.00415621011645 0.0507608069295 0.210674157303 0.00098987801002 0.00450718240624 0.349940994784 0.00662251655629 0.0 2 0.207797641882 0.849170961139 0.0100314465409 0.00665999308972 0.0628479984393 0.210674157303 7.63953154088e-05 0.00587705594783 0.355769799616 0.00258397932817 0.0 2
1.3441.1738 -6.613174e-03 -4.354968e+00 1.941403e+01 -4.303538e+02 2.487244e+00 -8.976017e-03 -4.345470e+00 5.933849e+01 -2.346682e+02 3.279273e+00 0.111637961581 0.839382997803 0.0110089186176 0.0022627940269 0.0601965311454 0.23595505618 0.000152487522211 0.00759188593962 0.370992411102 0.0 0.0 2 0.166831819705 0.720844511877 0.0181564643274 0.0030430871616 0.0563669805061 0.23595505618 0.372745143306 0.0120582650248 0.440182832995 0.0 0.0 2
1.3441.174 -2.746689e-01 -5.934649e+00 1.486273e-02 -1.782808e+03 6.745554e+05 5.565689e-03 -6.589662e+00 5.256076e+00 -1.394174e+03 8.295621e+00 0.0201996654467 0.874308041165 0.0116416150899 0.00155404289197 0.0425538860666 0.389513108614 6.77464509896e-05 0.00346087688373 0.314072327933 0.0 0.0 2 0.0134364698176 0.919973511194 0.0 0.00234206850507 0.0487494800088 0.389513108614 1.96013683182e-05 0.00630146795473 0.420515543608 0.0 0.0 2
1.3441.1740 -8.895957e-03 -4.434034e+00 9.842599e+01 -3.249292e+02 3.030684e+00 -4.647577e-02 -4.378232e+00 2.968158e+00 -2.503597e+02 9.697264e+00 0.115848771007 0.811693172749 0.00542582417582 0.00245820078629 0.0603664311262 0.223782771536 0.360114712191 0.011206325105 0.354131382226 0.00220750551876 0.0 2 0.148256898939 0.754133151241 0.00920316196411 0.00327424806138 0.0398435139506 0.223782771536 5.11640173057e-05 0.00610630531948 0.445313872602 0.0 0.0 2
1.3441.1741 -5.919504e-03 -4.501249e+00 6.536418e+01 -4.669080e+02 4.655523e+00 -1.845362e-04 -4.269016e+00 6.184528e+04 -1.230743e+02 2.497863e+00 0.115928184714 0.800431766551 0.0 0.00164246982189 0.0574000346534 0.178838951311 1.5764028645e-05 0.00578278353111 0.352165627368 0.0 0.0 2 0.223880331141 0.811107072717 0.0 0.00241818916948 0.0230669565051 0.178838951311 0.0133871610034 0.00693989180597 0.435356563263 0.00516795865633 0.0 2
1.3441.1742 3.340011e-02 -3.813204e+00 4.233964e+01 4.085808e+01 5.736374e+00 -3.040061e-05 -4.193353e+00 1.250863e+06 -2.002845e+02 4.146820e+00 0.17160788969 1.0 0.0 0.00175247076793 0.0253174719434 0.329822097378 7.30673273669e-05 0.00443262566965 0.363783785088 0.00220750551876 0.00105596620908 2 0.156323406956 0.819645795009 0.0 0.00255945265544 0.0221234979837 0.329822097378 2.29774558853e-06 0.0070568801702 0.432589288411 0.0 0.0 2
1.3441.1743 -7.156273e-01 -4.219452e+00 5.214463e-02 7.175300e+01 9.676756e+03 -5.168100e-03 -4.298134e+00 7.900039e+02 4.250842e+01 2.124649e+00 0.156815912697 0.818865535264 0.0211004273504 0.00212947686619 0.0257736585617 0.256788389513 0.000201341674773 0.00525423316287 0.379755574002 0.0 0.0 2 0.208318275352 0.783089451733 0.0 0.00289616085626 0.0677855701916 0.256788389513 0.00179004565092 0.00828023715535 0.474305196221 0.0 0.0 2
1.3441.1744 -3.923949e-02 -4.305714e+00 3.160750e+00 -1.447854e+02 5.695505e+00 -3.981476e-02 -4.508846e+00 2.785702e+00 -1.810168e+02 1.363612e+01 0.134781865337 0.850159291443 0.0 0.00186056057578 0.0393006118087 0.283005617978 0.000755657995105 0.0039111236591 0.379410207434 0.0 0.0 2 0.162598195514 0.794647529676 0.0090237899918 0.00266430887755 0.032719301967 0.283005617978 1.21963589653e-06 0.0125196361278 0.433790446776 0.0 0.0 2
1.3441.1745 1.620912e-01 -4.545366e+00 1.931855e+00 2.980533e+02 1.263562e+01 8.121791e-02 -4.587598e+00 3.890074e+00 -3.885932e+01 2.024190e+01 0.177422948273 0.764868500079 0.015991902834 0.00363295079875 0.157062118064 0.248127340824 2.18133802197e-05 0.00849828752353 0.400813806037 0.0 0.0 2 0.180501349771 0.73626634191 0.0178601422093 0.00453907803111 0.0250164728484 0.248127340824 0.025168272501 0.0159010344686 0.457441317729 0.0 0.0 2
1.3441.1746 -9.773677e-02 -4.624555e+00 1.650468e+00 2.273699e+01 1.758942e+01 3.304284e-01 -4.625944e+00 1.017543e+00 3.565234e+02 3.043099e+02 0.160084728265 0.800826425686 0.039169854087 0.00411220037868 0.070160360331 0.229868913858 0.000423592346587 0.00505818562017 0.356652634738 0.0 0.0 2 0.335572154495 0.711051574069 0.0290299096038 0.00461634572886 0.0979775853785 0.229868913858 0.000346375595214 0.00854107629801 0.444442997685 0.0 0.0 2
1.3441.1747 -1.201543e-02 -4.065628e+00 1.389508e+02 4.061090e+02 2.279180e+00 -4.312620e-01 -4.365377e+00 1.934915e-01 6.990591e+01 3.533159e+03 0.23045404871 0.763695742937 0.0338861881613 0.00249167508205 0.0846250001343 0.313436329588 0.360114712191 0.0270191929567 0.403536313784 0.0 0.0 2 0.221232200116 0.814778746245 0.026750524109 0.00312146625797 0.0603569076324 0.313436329588 0.000790491672224 0.00437778317388 0.436300415651 0.00258397932817 0.0 2
1.3441.1748 -3.252586e-03 -4.301638e+00 1.030275e+03 -4.116573e+02 6.272412e+00 -2.611913e-03 -4.173107e+00 5.863636e+02 -1.773447e+02 4.072120e+00 0.113140728246 0.831025763974 0.0303542611235 0.00162975710273 0.0690681068757 0.209269662921 0.000949701629348 0.0136541206675 0.361799219493 0.0 0.0 2 0.184866806671 0.818318943042 0.0102711056733 0.00239926269128 0.051042089984 0.209269662921 7.97607879845e-05 0.00876867174314 0.434971193427 0.0 0.0 2
1.3441.1749 -4.296551e-02 -3.813833e+00 2.491584e+00 -3.497567e+01 3.290838e+01 -2.188939e-05 -4.200378e+00 1.783576e+06 -2.849729e+02 4.271376e+00 0.169932241288 0.855953838909 0.0198268289622 0.00171167175934 0.0278728212681 0.33122659176 5.77523174291e-05 0.00546377539032 0.39850023318 0.00441501103753 0.0 2 0.147885729547 0.800348145588 0.0 0.00248927816887 0.0612327435448 0.33122659176 2.938047515e-05 0.00598524076336 0.445036697563 0.0077519379845 0.00114155251142 2
1.3441.175 -1.717651e-02 -5.976216e+00 3.358149e+00 -1.737839e+03 2.334636e+02 -1.199540e-02 -6.550776e+00 3.340205e+00 -1.479231e+03 4.694274e+01 0.0192773439648 0.788158603738 0.00547470547471 0.00222868385164 0.104742192692 0.371722846442 0.000424963859709 0.0109864849184 0.369273381952 0.0 0.0 2 0.0130445453295 0.796408692415 0.0091611383935 0.00313298163987 0.0409991388817 0.371722846442 0.000179864213842 0.00482545411627 0.43595356934 0.0 0.0 2
1.3441.1750 3.067097e+00 -4.373855e+00 8.518236e-03 1.650454e+02 2.077813e+06 -4.144232e+00 -4.538489e+00 5.543177e-03 1.189050e+02 2.455412e+07 0.164870057316 0.767001992765 0.00670002544313 0.00465511586169 0.0844457487234 0.279026217228 0.000949737063138 0.0140679132385 0.425032490306 0.00220750551876 0.0 2 0.233167903361 0.740783095856 0.019701695334 0.00567443071255 0.0733194575955 0.279026217228 0.370280709608 0.0102801736841 0.431057052016 0.0 0.0 2
1.3441.1751 -7.802378e-01 -4.540247e+00 2.208685e-02 -4.788008e+02 1.410631e+05 -4.616298e-03 -4.154796e+00 9.593384e+01 -1.555388e+02 3.375861e+00 0.0936939025304 0.822455507836 0.00555477429335 0.00183432590115 0.0388758874873 0.144428838951 0.000113328988713 0.00453623311173 0.36981243563 0.0 0.0 2 0.203364949013 0.783244583233 0.0184627850446 0.0026970690412 0.0509257698203 0.144428838951 1.50933145148e-05 0.00495294848724 0.460685091055 0.0 0.0 2
1.3441.1752 4.514332e-02 -4.474557e+00 1.923390e+01 -1.080793e+02 3.608243e+00 -2.907014e-02 -4.210222e+00 6.405952e+00 -1.463720e+02 9.341346e+00 0.111379119661 0.892998135627 0.0 0.00162517021656 0.0333391488219 0.173923220974 0.000258321536289 0.00668901738874 0.386238838317 0.0 0.0 2 0.164277201874 0.833470313595 0.0343281440562 0.00245766307532 0.0739673476057 0.173923220974 0.000162668920457 0.00690621839555 0.435175296339 0.0 0.0 2
1.3441.1753 -1.571894e-02 -4.736121e+00 2.235656e+01 -3.087348e+02 3.766220e+00 1.265404e-01 -4.456129e+00 1.533094e+00 -8.421391e+01 7.536648e+01 0.118664799531 0.82565830943 0.0381853335175 0.00336942413103 0.0828764517152 0.172518726592 0.000949747890406 0.0296106262816 0.371006095378 0.0 0.0 2 0.186222126501 0.753480393996 0.00898338496198 0.00402306962488 0.0305534260538 0.172518726592 0.0341756644316 0.0060021498733 0.44168424016 0.0 0.0 2
1.3441.1754 9.729853e-01 -4.765715e+00 1.905432e-02 -5.614058e+02 1.270416e+06 -1.023679e+00 -4.543092e+00 1.064348e-02 -3.145564e+02 1.176388e+06 0.0788967009961 0.81875237733 0.00556494787264 0.00230215142404 0.0413368089156 0.182350187266 0.000371103778723 0.00415444757957 0.380198875321 0.00220750551876 0.0 2 0.133476510428 0.709087969278 0.0 0.0033248208349 0.0232520347653 0.182350187266 5.74221657815e-06 0.00719518208302 0.450673386081 0.00258397932817 0.0 2
1.3441.1755 1.913571e+00 -4.448115e+00 1.149410e-02 -1.629043e+02 3.847354e+05 5.036321e+00 -4.528620e+00 4.012323e-03 7.617914e+01 2.349858e+07 0.112324982175 0.782271625058 0.0166339135317 0.0044334166133 0.0774616494917 0.260065543071 0.360113442815 0.0125358788508 0.393175643301 0.0 0.0 2 0.206998973497 0.74857019979 0.0 0.00472529148244 0.0924163979961 0.260065543071 0.372745143306 0.0119538205221 0.42586115859 0.0 0.0 2
1.3441.1756 4.521613e-01 -4.434007e+00 1.254708e+00 7.004712e+02 9.610571e+01 4.886143e-03 -3.962164e+00 6.597361e+03 3.357634e+02 1.367101e+01 0.238815479832 0.70812505967 0.0 0.00457312542356 0.191314352505 0.111657303371 0.000949361224536 0.065900207575 0.555115526224 0.00441501103753 0.00211193241816 2 0.435566978159 0.703502131182 0.0470224056604 0.00528421072411 0.0787248962252 0.111657303371 7.44830185456e-06 0.012536397875 0.445332356925 0.0 0.0 2
1.3441.1757 3.336223e-01 -4.563802e+00 8.011236e-01 4.129797e+02 1.128688e+02 2.155536e-01 -4.407326e+00 1.391687e+00 1.552519e+02 1.660255e+02 0.197504079983 0.662648682076 0.0350591715976 0.00435321973662 0.0893641563312 0.204822097378 0.000949741455235 0.0652125525429 0.436370370257 0.0 0.0 2 0.269929810246 0.62800509455 0.00928837642674 0.00554468320866 0.0410202902436 0.204822097378 0.372745143306 0.0113894345242 0.441664943063 0.0 0.0 2
1.3441.1758 -3.360248e-01 -4.237036e+00 1.793323e+00 8.171178e+02 1.932470e+01 4.130970e-01 -4.545368e+00 7.327640e-01 2.850376e+02 4.466346e+02 0.307088938221 0.638991951389 0.0512820512821 0.00456577233643 0.0786148017324 0.315543071161 0.00094973395752 0.0545878242415 0.492161940642 0.0 0.00105596620908 2 0.279321643708 0.673613781814 0.0282575958898 0.00487616727614 0.0540400294948 0.315543071161 0.372742490117 0.0152675893098 0.465614718453 0.0 0.0 2
1.3441.1759 -6.436533e-02 -4.435236e+00 1.886939e+00 -2.995550e+02 4.363630e+01 -1.271072e-01 -4.302439e+00 1.142779e+00 -1.188520e+02 7.682613e+01 0.114706589894 0.78341674194 0.0107746863066 0.00253239751167 0.0290087591426 0.202949438202 6.47696320035e-05 0.00800559291712 0.389690955105 0.0 0.0 2 0.171534606744 0.838119881132 0.0 0.00322964070668 0.0672305104724 0.202949438202 7.88285793053e-06 0.00767306632358 0.469773963454 0.0 0.0 2
1.3441.176 -1.759208e-01 -6.043302e+00 4.512142e-02 -1.966142e+03 6.133384e+04 5.062000e-01 -6.600686e+00 1.026914e-03 -1.558773e+03 3.024229e+08 0.0156858266391 0.860686627707 0.0170063145809 0.00226468636593 0.0571068453461 0.366573033708 0.359984958465 0.013494782548 0.419916621863 0.00220750551876 0.00105596620908 2 0.0101663948876 0.833660453096 0.0189869650616 0.0031824387906 0.0521706004126 0.366573033708 4.03321085305e-05 0.00815724671998 0.454422107979 0.0 0.0 2
1.3441.1760 -2.018496e-05 -4.416113e+00 1.973972e+07 -1.733288e+02 3.465178e+00 5.690050e+00 -4.214719e+00 1.901073e-03 5.328562e+01 2.611353e+08 0.104651332546 0.832992039821 0.0 0.00233219076649 0.0552457855211 0.187968164794 0.000152964994378 0.00506688990561 0.447167191894 0.00220750551876 0.00316789862724 2 0.242023595677 0.806716678248 0.0 0.00285086831403 0.0375526793278 0.187968164794 0.000101482331157 0.00291105184949 0.359818197111 0.00516795865633 0.0 2
1.3441.1761 -4.738531e-03 -4.504075e+00 6.347083e+01 -5.025178e+02 3.271588e+00 -1.202733e-01 -4.119892e+00 1.796931e+00 4.662047e+01 3.146676e+01 0.107102716865 0.797564892906 0.00555477429335 0.00205614353619 0.0281704193382 0.142556179775 0.00094973395752 0.00861110391002 0.373363712756 0.0 0.0 2 0.220679322236 0.742296337299 0.00956894741578 0.00273339633207 0.0689464886734 0.142556179775 0.000986788773853 0.00925239225727 0.432381423122 0.0 0.0 2
1.3441.1762 5.278194e-01 -3.733346e+00 3.149837e+00 1.067504e+03 1.301115e+02 -1.676961e-02 -4.273418e+00 4.363650e+01 -8.670292e+01 3.741070e+00 0.502457350696 0.587370805868 0.115750915751 0.00241475451655 0.247486995351 0.400046816479 0.000949354933305 0.113622075004 0.497045015 0.0198675496689 0.0105596620908 2 0.202422915487 0.794853865395 0.0141620421754 0.00313229346105 0.0237665379217 0.400046816479 0.000190302009826 0.00520657054718 0.46156669183 0.00516795865633 0.00114155251142 2
1.3441.1763 -9.907214e-02 -4.292493e+00 5.029797e-01 -4.036294e+02 2.749860e+02 -1.791311e-04 -4.266172e+00 6.303799e+04 -2.310790e+02 3.642936e+00 0.113142273066 0.820474435873 0.00604668962878 0.00190215118931 0.035855743291 0.232911985019 0.000111123835846 0.00325399313843 0.311058113802 0.0 0.0 2 0.168705058097 0.850737895251 0.00986699659759 0.00270532937379 0.0512542243868 0.232911985019 1.7962124213e-05 0.00813891479935 0.444025181558 0.0 0.0 2
1.3441.1764 -3.001997e-03 -4.624688e+00 1.910635e+02 -6.422913e+02 5.118809e+00 -1.003051e-08 -4.317957e+00 1.188690e+01 -3.765430e+02 3.267029e+00 0.0812410763718 0.844892520829 0.00553958347942 0.00173937935807 0.0692511067077 0.163857677903 0.000949747890406 0.00800399456013 0.351628502378 0.0 0.0 2 0.148813903854 0.759921447855 0.00913333524208 0.00254724532623 0.0503242873407 0.163857677903 0.00103387456429 0.00768077988788 0.455865129279 0.0 0.0 2
1.3441.1765 2.547766e+00 -3.990609e+00 1.278081e-02 1.804748e+02 9.064671e+05 1.509034e+00 -4.158144e+00 3.337905e-02 1.142116e+01 1.330581e+05 0.178376310467 0.853630215686 0.00578203908366 0.0121523141035 0.0329035270866 0.278323970037 3.99505739143e-05 0.00395816747041 0.371445829657 0.00220750551876 0.0 2 0.198167970606 0.791412737345 0.0191378948316 0.0114282185614 0.0450513867024 0.278323970037 0.000295532027728 0.00672558739958 0.43259009258 0.0 0.0 2
1.3441.1766 6.402612e-01 -4.898264e+00 1.897648e+00 9.591553e+02 4.966047e+01 8.014486e-01 -4.824009e+00 9.377353e-01 6.535172e+02 2.388935e+02 0.421058840401 0.618117748507 0.0661433804291 0.00594285470403 0.214323329684 0.226357677903 0.000949701629348 0.0681186436787 0.525886060755 0.0220750551876 0.0137275607181 2 0.533005601167 0.665081975933 0.0547169811321 0.00694165229967 0.122697177781 0.226357677903 0.000357799381026 0.0124148408245 0.47730379515 0.0 0.0 2
1.3441.1767 -2.156607e-05 -4.525170e+00 9.797208e+06 -2.744051e+02 2.175491e+00 -1.513076e-05 -4.135593e+00 3.058636e+07 -7.797036e+01 1.541835e+00 0.0837341919141 0.868833881812 0.0126602564103 0.001921004368 0.0665966107671 0.147940074906 0.000353956029793 0.00474159003693 0.357094284118 0.00220750551876 0.00105596620908 2 0.190316752889 0.77761830781 0.0126446805137 0.00269471661899 0.0393365430569 0.147940074906 9.40280234328e-06 0.00648105549916 0.458563861015 0.0 0.0 2
1.3441.1768 -1.075464e-01 -4.629675e+00 7.175827e-01 -5.778224e+02 4.183669e+02 -9.549952e-02 -4.485603e+00 1.222193e+00 -3.084238e+02 1.443279e+02 0.0892394318103 0.857242652878 0.0171503003112 0.00317581896217 0.0429840712099 0.20388576779 0.000198164658967 0.00469447041295 0.354010694245 0.0 0.0 2 0.131298232622 0.721014264315 0.0 0.00399614043112 0.0421241011941 0.20388576779 0.00290145296587 0.00719931189287 0.42317690864 0.0 0.0 2
1.3441.1769 -4.403746e-02 -4.333455e+00 7.172865e+00 5.105027e+02 2.609954e+00 -2.499182e-03 -4.417278e+00 2.156610e+03 1.636570e+02 4.416021e+00 0.249362895757 0.752635295076 0.0289101954183 0.00303051800086 0.079785174027 0.258192883895 0.00035775439145 0.00469766645969 0.343930476701 0.0 0.0 2 0.290640586757 0.719786840041 0.0190470503941 0.0041441951953 0.0991294775742 0.258192883895 2.35240175705e-05 0.00815232737318 0.401526299888 0.0 0.0 2
1.3441.177 1.154075e-01 -7.077592e+00 9.937021e-02 -2.438534e+03 1.062350e+05 -2.835402e-01 -6.574703e+00 1.239355e-02 -1.361008e+03 8.617194e+05 0.00760539880904 0.792750967624 0.0 0.00392695546248 0.110718527143 0.117509363296 0.00131183041242 0.0487871905427 0.339074116251 0.0 0.0 2 0.0159568888979 0.775042590656 0.0179132973944 0.00498907392589 0.0365694545656 0.117509363296 0.00136044519645 0.0274556386982 0.456734030136 0.0 0.0 2
1.3441.1770 -3.801153e-02 -4.453464e+00 1.352131e+01 -3.163424e+02 5.039570e+00 -3.837720e+00 -4.323556e+00 5.812908e-03 1.201510e+02 6.363563e+06 0.107205175099 0.82518564253 0.00561637992322 0.00223317050558 0.0327976090358 0.203417602996 0.00022861669589 0.00575161180586 0.36800111507 0.00662251655629 0.00211193241816 2 0.227124114518 0.723117483091 0.0 0.0026334424272 0.0655832429878 0.203417602996 7.6601380925e-06 0.00645686653167 0.430483507107 0.00258397932817 0.0 2
1.3441.1771 -3.064796e-03 -4.463066e+00 1.567669e+02 -4.231267e+02 2.684537e+00 1.174485e-05 -4.322956e+00 3.489165e+06 -2.467010e+02 2.749363e+00 0.118660915219 0.840683566138 0.0158666398875 0.00204688126518 0.0508450830204 0.204353932584 0.000137152383051 0.00517472165014 0.383253414516 0.00220750551876 0.0 2 0.187807403612 0.796366960191 0.0 0.00282531829242 0.0527431990196 0.204353932584 0.000581099625657 0.0066941351515 0.440544363241 0.0 0.0 2
1.3441.1772 -2.477569e-04 -4.712651e+00 3.071405e+04 -6.163801e+02 2.930639e+00 7.921253e-02 -4.240775e+00 7.870279e+00 7.788663e+01 2.816679e+00 0.085617194066 0.848741050411 0.0 0.00195144401264 0.0364981174451 0.126404494382 3.12165566192e-05 0.0016758312328 0.344392597066 0.0 0.0 2 0.217259057756 0.773419462072 0.0184911456975 0.00262886892318 0.10774752676 0.126404494382 0.370280709608 0.0129100201502 0.416649445068 0.0 0.0 2
1.3441.1773 1.138938e-01 -4.329229e+00 3.394978e+00 1.666126e+02 9.141537e+00 1.173039e+00 -4.355050e+00 5.234755e-02 5.143476e+01 7.721895e+04 0.160975492194 0.848042483394 0.016787080323 0.0024767227164 0.0701337484203 0.244147940075 2.63116423682e-05 0.00273711310054 0.361793622699 0.0 0.0 2 0.21328581891 0.72572160018 0.00963018867925 0.00293657998917 0.0289008369037 0.244147940075 7.56839120498e-05 0.00857436774711 0.435435601772 0.0077519379845 0.0 2
1.3441.1774 -5.583134e-03 -4.662719e+00 9.868143e+01 -6.067250e+02 3.032756e+00 1.441539e-01 -4.413292e+00 1.160929e+00 -1.748133e+02 2.686591e+02 0.0913446900994 0.791204176238 0.00537305311841 0.00324204223201 0.0456513049723 0.177668539326 0.00037023531604 0.00690311182249 0.369616999731 0.0 0.0 2 0.169298235929 0.704612181772 0.00910570033968 0.00399528074338 0.0510137018237 0.177668539326 0.000805922632374 0.00739094974987 0.444302547877 0.00258397932817 0.00114155251142 2
1.3441.1775 8.176644e-01 -4.193109e+00 1.945492e-02 -1.956543e+02 6.050980e+05 1.584561e-01 -4.343150e+00 9.862519e-01 -5.953308e+01 2.769773e+02 0.140455089724 0.793596198448 0.0168180527959 0.00300631395774 0.0682273787986 0.27106741573 0.00203513408891 0.00429415545861 0.358397067395 0.0 0.0 2 0.21576369989 0.72092073016 0.0 0.00375791278354 0.084211533938 0.27106741573 0.000735798054046 0.00811423515293 0.415698726661 0.0 0.0 2
1.3441.1776 -2.404207e-03 -4.550760e+00 4.032867e+02 -7.204760e+02 3.343663e+00 1.098353e-05 -4.223896e+00 8.649007e+06 -2.761243e+02 3.093146e+00 0.0782325737196 0.84405641388 0.00571139386929 0.00164821929822 0.0476765052161 0.158707865169 0.000135805748099 0.00432662009432 0.371016379307 0.0 0.0 2 0.167001218697 0.862746695931 0.00956894741578 0.00243222587927 0.0573515058477 0.158707865169 1.13864554667e-05 0.00592695638808 0.421443247063 0.0 0.0 2
